from_year,area.avg,to_year,model,group,weight
2003,8.1656,2006,Subaru,Legacy Touring Wagon Wagon,1377.2222222222222
2006,8.1656,2009,Subaru,Legacy Touring Wagon Wagon,1435.4545454545455
2009,8.4995,2015,Subaru,Legacy Touring Wagon Wagon,1480.0588235294117
2015,8.3482,NA,Subaru,Levorg Wagon,1516
1982,4.543,1988,Subaru,Mini Jumbo Hatchback,590
1982,4.571,1988,Subaru,Mini Jumbo Hatchback,610
1988,4.512824999999999,1992,Subaru,Mini Jumbo Hatchback,598.5
1988,4.512824999999999,1992,Subaru,Mini Jumbo Hatchback,628.5
2003,8.3721,2006,Subaru,Outback Suv,1422.142857142857
2006,8.3721,2009,Subaru,Outback Suv,1458.125
2009,8.6905,2013,Subaru,Outback Wagon,1517.6
2013,8.7178,2015,Subaru,Outback Wagon,1556.125
2015,8.8596,NA,Subaru,Outback Wagon,1611.25
1992,8.18625,1997,Subaru,SVX Coupe,1610
2011,6.771525,2015,Subaru,Trezia Hatchback,1081.3636363636363
2008,9.1462,2010,Subaru,Tribeca Suv,1894.5
1992,4.596525,1997,Subaru,Vivio Hatchback,668.3333333333334
1992,4.596525,2000,Subaru,Vivio Hatchback,645
2010,7.924925,2014,Subaru,WRX Hatchback,1480
2010,7.924925,2014,Subaru,WRX Sedan,1480
2014,8.248025,NA,Subaru,WRX Sedan,1482
1986,7.5881,1992,Subaru,XT Coupe,1185
2012,7.921,NA,Subaru,XV Suv,1357.3809523809523
1981,4.662425,1983,Suzuki,Alto Hatchback,616
1981,4.662425,1983,Suzuki,Alto Hatchback,616
1983,4.662425,1986,Suzuki,Alto Hatchback,617
1983,4.662425,1986,Suzuki,Alto Hatchback,627
1986,4.6695,1988,Suzuki,Alto Hatchback,612
1986,4.6695,1988,Suzuki,Alto Hatchback,644
1988,4.6695,1993,Suzuki,Alto Hatchback,608
1988,4.6695,1996,Suzuki,Alto Hatchback,640.75
1994,5.225025,2000,Suzuki,Alto Hatchback,714.0909090909091
1996,5.225025,2000,Suzuki,Alto Hatchback,738.3333333333334
2000,5.225025,2002,Suzuki,Alto Hatchback,715
2000,5.225025,2002,Suzuki,Alto Hatchback,740
2002,5.155125,2006,Suzuki,Alto Hatchback,778.3333333333334
2009,5.6,2015,Suzuki,Alto Hatchback,837.3809523809524
1995,6.5016,1997,Suzuki,Baleno Hatchback,897.5
1995,7.08955,1997,Suzuki,Baleno Sedan,940.4166666666666
1997,7.08955,1998,Suzuki,Baleno Sedan,945
1998,6.591,2001,Suzuki,Baleno Hatchback,885
1998,7.14025,2002,Suzuki,Baleno Sedan,954.375
2016,6.971275,NA,Suzuki,Baleno Hatchback,870.7692307692307
1996,7.34305,1997,Suzuki,Baleno Wagon Wagon,1033.3333333333333
1997,7.34305,1998,Suzuki,Baleno Wagon Wagon,1014
1998,7.39375,2002,Suzuki,Baleno Wagon Wagon,1011.5
1994,4.596525,1995,Suzuki,Cappuccino Convertible,700
2015,5.76,NA,Suzuki,Celerio Hatchback,790
1998,7.4671,2005,Suzuki,Grand Vitara Suv,1413.3333333333333
2005,7.24905,2008,Suzuki,Grand Vitara Suv,1386.6666666666667
2005,8.0907,2008,Suzuki,Grand Vitara Suv,1522.9166666666667
2008,7.33955,2010,Suzuki,Grand Vitara Suv,1443.6
2008,8.145,2010,Suzuki,Grand Vitara Suv,1558.5454545454545
2010,7.30335,2012,Suzuki,Grand Vitara Suv,1380
2010,8.145,2012,Suzuki,Grand Vitara Suv,1558
2012,6.99565,2015,Suzuki,Grand Vitara Suv,1382
2012,7.783,2015,Suzuki,Grand Vitara Suv,1577.3333333333333
1999,6.579425,2004,Suzuki,Grand Vitara Cabrio Suv,1223.3333333333333
1999,6.801867857142857,2005,Suzuki,Grand Vitara Metal Top Suv,1260
2001,8.366,2004,Suzuki,Grand Vitara XL-7 Suv,1585
2004,8.366,2006,Suzuki,Grand Vitara XL-7 Suv,1623.3333333333333
2001,5.81769375,2006,Suzuki,Ignis Hatchback,868.75
2001,5.765925,2003,Suzuki,Ignis Hatchback,905
2003,6.093690909090909,2006,Suzuki,Ignis Hatchback,950.9090909090909
2016,6.142,NA,Suzuki,Ignis Hatchback,803.8235294117648
1998,5.8008,2005,Suzuki,Jimny Suv,1018.8
2018,5.996025,NA,Suzuki,Jimny Suv,1065
2000,5.8,2005,Suzuki,Jimny Cabrio Suv,1020
2000,5.8,NA,Suzuki,Jimny Cabrio Convertible,1020
2005,5.832,2006,Suzuki,Jimny Cabrio Suv,1035
2005,5.832,NA,Suzuki,Jimny Cabrio Convertible,1035
2005,5.832,2012,Suzuki,Jimny Metal Top Suv,1078.3333333333333
2012,5.88,NA,Suzuki,Jimny Metal Top Suv,1041
2010,8.463,2015,Suzuki,Kizashi Sedan,1450
2001,7.1487,2004,Suzuki,Liana Hatchback,1123
2002,7.3515,2004,Suzuki,Liana Sedan,1115
2004,7.1487,2007,Suzuki,Liana Hatchback,1160
2004,7.3515,2007,Suzuki,Liana Sedan,1140
2013,7.5895,NA,Suzuki,S-Cross Suv,1165.75
2016,7.6755,NA,Suzuki,S-Cross Suv,1118.3333333333333
1983,NA,1984,Suzuki,SA 310 Hatchback,NA
1988,5.259333333333333,1995,Suzuki,Samurai Cabrio Suv,901.6666666666666
1988,5.2632,1990,Suzuki,Samurai Metal Top Suv,919
1990,5.2804,1995,Suzuki,Samurai Metal Top Suv,940
1982,5.256,1988,Suzuki,SJ Suv,882.7142857142857
2008,6.25556,2016,Suzuki,Splash Mpv,974
1984,5.5209,1986,Suzuki,Swift Hatchback,680
1984,5.693325,1986,Suzuki,Swift Hatchback,704
1986,5.6518,1989,Suzuki,Swift Hatchback,694.5
1986,5.8058,1989,Suzuki,Swift Hatchback,741
1989,5.8564750000000005,1991,Suzuki,Swift Hatchback,737.8571428571429
1989,6.00075,1991,Suzuki,Swift Hatchback,755
1990,6.52,1991,Suzuki,Swift Sedan,816.6666666666666
1991,5.914425,1995,Suzuki,Swift Hatchback,751.4285714285714
1991,6.087916666666667,1995,Suzuki,Swift Hatchback,770
1991,6.4701,1995,Suzuki,Swift Sedan,840
1995,5.921261111111111,1996,Suzuki,Swift Hatchback,755
1995,6.0751,1996,Suzuki,Swift Hatchback,773.3333333333334
1995,6.51105,1996,Suzuki,Swift Sedan,830
1996,5.939229545454546,2003,Suzuki,Swift Hatchback,751.8181818181819
1996,6.088832142857143,2002,Suzuki,Swift Hatchback,782.8571428571429
2005,6.250465,2010,Suzuki,Swift Hatchback,959.25
2005,6.245354761904762,2010,Suzuki,Swift Hatchback,979.047619047619
2010,6.53253,2014,Suzuki,Swift Hatchback,929.5
2010,6.52575,2014,Suzuki,Swift Hatchback,940.4545454545455
2014,6.52575,NA,Suzuki,Swift Hatchback,930
2014,6.5314000000000005,2017,Suzuki,Swift Hatchback,975.8333333333334
2017,6.673966666666667,NA,Suzuki,Swift Hatchback,861.3333333333334
1992,5.95455,1995,Suzuki,Swift Cabrio Convertible,800
2006,7.124538461538462,2010,Suzuki,SX4 Suv,1177.6923076923076
2007,7.7677,2010,Suzuki,SX4 Sedan,1147.5
2010,7.221825,2013,Suzuki,SX4 Suv,1135.357142857143
2015,7.410625,NA,Suzuki,Vitara Suv,1142.3214285714287
2018,7.097041666666667,NA,Suzuki,Vitara Suv,1098
1988,5.9999722222222225,2001,Suzuki,Vitara Cabrio Suv,1074.4444444444443
1988,6.028364285714286,2001,Suzuki,Vitara Metal Top Suv,1085
1994,6.840815625,1999,Suzuki,Vitara Villager Suv,1302.75
1991,6.58905,1994,Suzuki,Vitara Wagon Suv,1175
1997,5.355,2000,Suzuki,Wagon R+ Mpv,833.3333333333334
2000,5.6445454545454545,2003,Suzuki,Wagon R+ Mpv,928.9090909090909
2003,5.664,2006,Suzuki,Wagon R+ Mpv,985
2006,5.664,2008,Suzuki,Wagon R+ Mpv,946
1996,6.28845,1997,Suzuki,X-90 Suv,1060
1980,6.263072,1981,Talbot,1100 Hatchback,932
1980,6.263072,1981,Talbot,1100 Hatchback,928
1980,6.239252,1981,Talbot,1100 Tourist Wagon,915
1981,7.25424,1982,Talbot,1510 Hatchback,1080
1981,6.6528,1985,Talbot,Horizon Hatchback,972.1428571428571
1981,7.075695,1983,Talbot,Matra Murena Coupe,981.5
1982,5.357168,1986,Talbot,Samba Hatchback,737.4444444444445
1982,5.357168,1986,Talbot,Samba Convertible,843
1980,7.38024,1986,Talbot,Solara Sedan,1058
1981,8.37668,1983,Talbot,Tagora Sedan,1261.2
2013,9.76108,2016,Tesla,Model S Hatchback,2129.4666666666667
2016,9.76108,NA,Tesla,Model S Hatchback,2165
2016,10.42452,NA,Tesla,Model X Suv,2414.903474903475
2010,6.81696,2012,Mini,Roadster Convertible,1240
2009,5.00448,2013,Rover,City Hatchback,1040
1990,7.5881,1993,Toyota,4Runner Suv,1797.6666666666667
2007,7.4272,2010,Toyota,Auris Hatchback,1250.5
2007,7.4272,2010,Toyota,Auris Hatchback,1257.8333333333333
2010,7.4712,2012,Toyota,Auris Hatchback,1234.375
2010,7.4712,2013,Toyota,Auris Hatchback,1286.4285714285713
2013,7.524,2015,Toyota,Auris Hatchback,1208.3333333333333
2015,7.524,NA,Toyota,Auris Hatchback,1247.6923076923076
2013,8.0256,2015,Toyota,Auris Touring Sports Wagon,1238.3333333333333
2015,8.0256,NA,Toyota,Auris Touring Sports Wagon,1272.8846153846155
1997,7.6779,2000,Toyota,Avensis Hatchback,1260.4545454545455
1997,7.6779,2000,Toyota,Avensis Sedan,1224.3333333333333
2000,7.7292,2003,Toyota,Avensis Hatchback,1238.6842105263158
2000,7.7292,2003,Toyota,Avensis Sedan,1218.6842105263158
2003,8.1488,2006,Toyota,Avensis Hatchback,1336.3636363636363
2003,8.1488,2006,Toyota,Avensis Sedan,1322.1739130434783
2006,8.1752,2008,Toyota,Avensis Hatchback,1342.5
2006,8.1752,2009,Toyota,Avensis Sedan,1354.7058823529412
2009,8.49795,2012,Toyota,Avensis Sedan,1402.0833333333333
2012,8.5251,2015,Toyota,Avensis Sedan,1390.8823529411766
2015,8.5975,NA,Toyota,Avensis Sedan,1378.6538461538462
2015,8.7242,NA,Toyota,Avensis Touring Sports Wagon,1430.5
2001,8.184,2003,Toyota,Avensis Verso Mpv,1445
2003,8.2544,2006,Toyota,Avensis Verso Mpv,1441.5
1997,7.8147,2000,Toyota,Avensis Wagon Wagon,1266.7857142857142
2000,7.866,2003,Toyota,Avensis Wagon Wagon,1257.8947368421052
2003,8.272,2006,Toyota,Avensis Wagon Wagon,1362.2727272727273
2006,8.2984000000000009,2009,Toyota,Avensis Wagon Wagon,1384.1176470588234
2009,8.62465,2012,Toyota,Avensis Wagon Wagon,1452.3333333333333
2012,8.6518,2015,Toyota,Avensis Wagon Wagon,1450.625
2005,5.50715,2009,Toyota,Aygo Hatchback,801.6666666666666
2005,5.50715,2009,Toyota,Aygo Hatchback,811.6666666666666
2009,5.515225,2012,Toyota,Aygo Hatchback,786.5384615384615
2009,5.515225,2012,Toyota,Aygo Hatchback,793.4615384615385
2012,5.515225,2014,Toyota,Aygo Hatchback,787.5
2012,5.515225,2014,Toyota,Aygo Hatchback,798
2014,5.579825,NA,Toyota,Aygo Hatchback,822
2014,5.579825,NA,Toyota,Aygo Hatchback,830.2173913043479
2016,7.8262,NA,Toyota,C-HR Suv,1374.3181818181818
1983,7.49515,1987,Toyota,Camry Hatchback,1074.1666666666667
1983,7.49515,1987,Toyota,Camry Sedan,1066.3333333333333
1987,7.722981818181818,1991,Toyota,Camry Sedan,1245.5454545454545
1991,8.3721,1996,Toyota,Camry Sedan,1363
1996,8.505525,1999,Toyota,Camry Sedan,1410
1999,8.505525,2001,Toyota,Camry Sedan,1413.3333333333333
2001,8.642925,2004,Toyota,Camry Sedan,1410
1992,8.496,1996,Toyota,Camry Customwagon Wagon,1442.75
1987,7.73775,1992,Toyota,Camry Stationwagon Wagon,1247
1980,7.0742,1981,Toyota,Carina Sedan,951.3333333333334
1980,7.0579,1981,Toyota,Carina Sedan,960
1981,7.13625,1984,Toyota,Carina Sedan,985
1984,7.2311,1986,Toyota,Carina Hatchback,985
1984,7.2645,1986,Toyota,Carina Sedan,954.2
1980,7.1231,1981,Toyota,Carina Combi Wagon,1012
1981,7.23525,1984,Toyota,Carina Combi Wagon,1060
1992,7.67835,1996,Toyota,Carina E Hatchback,1167.375
1992,7.67835,1996,Toyota,Carina E Sedan,1139.7
1996,7.67835,1997,Toyota,Carina E Hatchback,1162.5
1996,7.67835,1997,Toyota,Carina E Sedan,1138.75
1993,7.71225,1996,Toyota,Carina E Stationwagon Wagon,1172.1538461538462
1996,7.71225,1997,Toyota,Carina E Stationwagon Wagon,1184.1666666666667
1986,7.2311,1988,Toyota,Carina II Hatchback,1028.5
1986,7.2979,1988,Toyota,Carina II Sedan,982.8333333333334
1988,7.5036,1992,Toyota,Carina II Hatchback,1128.3333333333333
1988,7.5036,1992,Toyota,Carina II Sedan,1056
1988,7.5036,1992,Toyota,Carina II Stationwagon Wagon,1075.6666666666667
1990,7.60085,1994,Toyota,Celica Coupe,1235.6666666666667
1994,7.74375,1999,Toyota,Celica Coupe,1215
1999,7.521225,2002,Toyota,Celica Coupe,1095
2002,7.54725,2005,Toyota,Celica Coupe,1095
1991,7.65545,1994,Toyota,Celica Convertible Convertible,1239
1995,7.875,1999,Toyota,Celica Convertible Convertible,1250
1980,7.1668,1981,Toyota,Celica Coupe Coupe,971
1981,7.384275,1983,Toyota,Celica Coupe Coupe,970
1983,7.40645,1985,Toyota,Celica Coupe Coupe,1034
1985,7.5411,1990,Toyota,Celica Coupe Coupe,1062
1980,7.1668,1981,Toyota,Celica Liftback Coupe,1069
1981,7.40925,1983,Toyota,Celica Liftback Coupe,1166.6666666666667
1983,7.40925,1985,Toyota,Celica Liftback Coupe,1138.6666666666667
1985,7.46415,1990,Toyota,Celica Liftback Hatchback,1174.5
1985,7.46415,1990,Toyota,Celica Liftback Coupe,1175
1980,6.5205,1982,Toyota,Corolla Sedan,830
1980,6.5205,1982,Toyota,Corolla Sedan,875
1982,6.5205,NA,Toyota,Corolla Sedan,NA
1982,6.5205,NA,Toyota,Corolla Sedan,NA
1983,6.760725,1985,Toyota,Corolla Sedan,886.5
1985,6.500875,1987,Toyota,Corolla Hatchback,909.625
1985,6.760725,1987,Toyota,Corolla Sedan,922.7142857142857
1987,6.611725,1992,Toyota,Corolla Hatchback,978.5
1987,6.611725,1990,Toyota,Corolla Hatchback,986
1987,6.942725,1992,Toyota,Corolla Sedan,945
1992,6.900075,1997,Toyota,Corolla Hatchback,1028.1538461538462
1992,6.900075,1997,Toyota,Corolla Hatchback,1040.3333333333333
1992,7.19495,1997,Toyota,Corolla Sedan,1016.5
1997,6.929,2000,Toyota,Corolla Hatchback,1056
1997,7.2163,2000,Toyota,Corolla Hatchback,1075
1997,7.25855,2000,Toyota,Corolla Sedan,1046
2000,6.9628,2002,Toyota,Corolla Hatchback,1075
2000,7.2501,2002,Toyota,Corolla Hatchback,1118.3333333333333
2000,7.29235,2002,Toyota,Corolla Sedan,1089.75
2002,7.1478,2004,Toyota,Corolla Hatchback,1195.625
2002,7.1478,2004,Toyota,Corolla Hatchback,1195.625
2003,7.49835,2004,Toyota,Corolla Sedan,1156.25
2004,7.1516,2007,Toyota,Corolla Hatchback,1180.5555555555557
2004,7.15008,2007,Toyota,Corolla Hatchback,1182.5
2004,7.5411,2007,Toyota,Corolla Sedan,1169.4117647058824
2007,7.9904,2010,Toyota,Corolla Sedan,1258.421052631579
1980,6.60905,1982,Toyota,Corolla Combi Wagon,845
1980,6.60905,1982,Toyota,Corolla Combi Wagon,865
1982,6.60905,1983,Toyota,Corolla Combi Wagon,845
1982,6.60905,1983,Toyota,Corolla Combi Wagon,845
1984,6.7459,1987,Toyota,Corolla Combi Wagon,1023.9615384615385
1980,6.670625,1982,Toyota,Corolla Coupe Sedan,926
1982,6.670625,NA,Toyota,Corolla Coupe Coupe,926
1983,6.7925,1987,Toyota,Corolla Coupe Coupe,950
1980,6.670625,1982,Toyota,Corolla Liftback Sedan,917.3333333333334
1982,6.670625,1983,Toyota,Corolla Liftback Hatchback,906
1983,6.760725,1985,Toyota,Corolla Liftback Hatchback,943
1985,6.645107142857142,1987,Toyota,Corolla Liftback Hatchback,933.1428571428571
1987,6.975825,1992,Toyota,Corolla Liftback Hatchback,1028.8
1992,7.237075,1994,Toyota,Corolla Liftback Hatchback,1075.25
1988,6.969914285714285,1992,Toyota,Corolla Stationwagon Wagon,1030
1992,7.1781,1997,Toyota,Corolla Stationwagon Wagon,1055.25
2002,7.2292,2004,Toyota,Corolla Verso Mpv,1251.111111111111
2004,7.7172,2007,Toyota,Corolla Verso Mpv,1385.6521739130435
1997,7.3008,2000,Toyota,Corolla Wagon Wagon,1100
2000,7.3346,2002,Toyota,Corolla Wagon Wagon,1132.5
2002,7.49835,2004,Toyota,Corolla Wagon Wagon,1207.6923076923076
2004,7.5411,2007,Toyota,Corolla Wagon Wagon,1235.2631578947369
1981,7.196875,1982,Toyota,Corona Hatchback,1087.5
1981,7.56,1983,Toyota,Cressida Sedan,1104
1983,7.8923,1985,Toyota,Cressida Sedan,1180
1985,7.9261,1988,Toyota,Cressida Sedan,1335.6666666666667
1983,7.9092,1985,Toyota,Cressida Combi Wagon,1165
1985,8.00215,1987,Toyota,Cressida Combi Wagon,1336
1980,8.1305,1983,Toyota,Crown Sedan,1426.5
1983,8.3592,1986,Toyota,Crown Sedan,1466
1980,7.9261,1983,Toyota,Crown Combi Sedan,1452.3333333333333
1994,6.279975,1998,Toyota,Funcruiser Suv,1175
1998,6.279975,2000,Toyota,Funcruiser Hardtop Suv,1190
1998,6.296925,2000,Toyota,Funcruiser Softtop Suv,1215
1995,6.974925,1998,Toyota,Funcruiser Wagon Suv,1250
1998,6.974925,2000,Toyota,Funcruiser Wagon Suv,1255
2012,7.526,NA,Toyota,GT86 Coupe,1210.75
2016,7.526,NA,Toyota,GT86 Coupe,1226.5
2012,9.336500000000001,NA,Toyota,Hilux Pick-up,1826
2012,9.4943,NA,Toyota,Hilux Dubbele Cabine Pick-up,1939
2016,9.88715,NA,Toyota,Hilux Dubbele Cabine Pick-up,2064.1666666666665
2009,5.0148,2015,Toyota,iQ Hatchback,850.7142857142857
1998,9.4866,2002,Toyota,Land Cruiser 100 Suv,2375
2002,9.4866,2007,Toyota,Land Cruiser 100 Suv,2391
1985,7.08448,1990,Toyota,Land Cruiser Suv,1747.8
1990,7.155437500000001,1997,Toyota,Land Cruiser Suv,1753.25
2002,8.053517307692308,2010,Toyota,Land Cruiser Suv,1826.1538461538462
2002,8.98378409090909,2010,Toyota,Land Cruiser Suv,1921.3636363636363
2010,8.133775,2013,Toyota,Land Cruiser Suv,1965
2010,8.9726,2013,Toyota,Land Cruiser Suv,2077.8571428571427
2013,8.171475,NA,Toyota,Land Cruiser Suv,1971.6666666666667
2013,9.0103,NA,Toyota,Land Cruiser Suv,2116.923076923077
1996,7.4217,1999,Toyota,Land Cruiser 90 Suv,1700
1999,7.4217,2002,Toyota,Land Cruiser 90 Suv,1713.3333333333333
1996,8.1829,1999,Toyota,Land Cruiser 90 Wagon Suv,1795
1999,8.1829,2002,Toyota,Land Cruiser 90 Wagon Suv,1810
1985,8.93,1990,Toyota,Land Cruiser Customwagon Suv,2113
1990,9.243758333333334,1998,Toyota,Land Cruiser Customwagon Suv,2197.6666666666665
2008,9.7515,2012,Toyota,Land Cruiser V8 Suv,2531.6666666666665
2012,9.7515,2016,Toyota,Land Cruiser V8 Suv,2585
1985,6.535125,1990,Toyota,MR2 Coupe,1004.5
1990,7.106,2000,Toyota,MR2 Coupe,1197.5
2000,6.585075,2002,Toyota,MR2 Convertible,953.3333333333334
2002,6.602025,2005,Toyota,MR2 Convertible,970
1996,6.9056,2000,Toyota,Paseo Coupe,895
1996,7.67835,2001,Toyota,Picnic Mpv,1333.3333333333333
1990,8.55,1998,Toyota,Previa Mpv,1666.3333333333333
2000,8.5025,2003,Toyota,Previa Mpv,1568.3333333333333
2003,8.5562,2005,Toyota,Previa Mpv,1608.3333333333333
2000,7.008825,2004,Toyota,Prius Sedan,1225
2004,7.67625,2006,Toyota,Prius Hatchback,1275
2006,7.67625,2009,Toyota,Prius Hatchback,1275
2009,7.7827,2011,Toyota,Prius Hatchback,1345
2011,7.797657142857143,NA,Toyota,Prius Hatchback,1364.2857142857142
2015,8.244875,NA,Toyota,Prius+ Mpv,1475
2016,7.9904,NA,Toyota,Prius Hatchback,1350
2017,7.9904,NA,Toyota,Prius Plug-in Hybrid Hatchback,1460
2011,8.191625,2015,Toyota,Prius Wagon Mpv,1470
2016,9.570417777777777,NA,Toyota,Proace Shuttle Minivan,1606.4444444444443
2000,6.7126785714285715,2003,Toyota,RAV4 Suv,1243.5714285714287
2000,7.3904499999999995,2003,Toyota,RAV4 Suv,1283.75
2003,6.7870125,2006,Toyota,RAV4 Suv,1196.25
2003,7.5064,2006,Toyota,RAV4 Suv,1257.5
2006,7.997607352941176,2009,Toyota,RAV4 Suv,1511.764705882353
2009,7.868025,2010,Toyota,RAV4 Suv,1502.857142857143
2010,7.922475,2013,Toyota,RAV4 Suv,1500.5555555555557
2013,8.43165,2016,Toyota,RAV4 Suv,1517.9411764705883
2016,8.496225,NA,Toyota,RAV4 Suv,1550.5
1980,5.6967,1983,Toyota,Starlet Hatchback,730.2
1980,5.717875,1983,Toyota,Starlet Hatchback,760.5
1983,5.734,1985,Toyota,Starlet Hatchback,735
1983,5.734,1985,Toyota,Starlet Hatchback,755
1985,6.0286875,1990,Toyota,Starlet Hatchback,745.25
1985,5.883,1990,Toyota,Starlet Hatchback,744
1990,5.952,1996,Toyota,Starlet Hatchback,800.3333333333334
1990,5.952,1996,Toyota,Starlet Hatchback,787
1996,6.1149,1999,Toyota,Starlet Hatchback,838.75
1996,6.1149,1999,Toyota,Starlet Hatchback,846.25
1980,5.978825,1981,Toyota,Starlet Combi Wagon,786
1982,8.0152,1986,Toyota,Supra Coupe,1300
1986,8.0619,1993,Toyota,Supra Coupe,1570.75
1993,8.17215,1996,Toyota,Supra Coupe,1590
1981,6.1578,1982,Toyota,Tercel Hatchback,814
1981,6.1578,1982,Toyota,Tercel Hatchback,822
1982,6.2662,1985,Toyota,Tercel Hatchback,870
1982,6.2662,1985,Toyota,Tercel Hatchback,880
1981,6.04895,1982,Toyota,Tercel Coupe Coupe,820
1983,6.96065,1988,Toyota,Tercel Wagon Wagon,975
2009,6.77925,2014,Toyota,Urban Cruiser Mpv,1102.5
2007,7.7172,2009,Toyota,Verso Mpv,1382.142857142857
2009,7.9476,2013,Toyota,Verso Mpv,1461.8333333333333
2013,7.9834,NA,Toyota,Verso Mpv,1440.6666666666667
2011,6.76305,NA,Toyota,Verso-S Mpv,1057.2222222222222
1999,5.995564285714286,2003,Toyota,Yaris Hatchback,869.6428571428571
1999,5.996058333333334,2003,Toyota,Yaris Hatchback,886.25
2003,5.995366666666667,2005,Toyota,Yaris Hatchback,874.3333333333334
2003,5.995564285714286,2005,Toyota,Yaris Hatchback,883.5714285714286
2005,6.3604875000000005,2009,Toyota,Yaris Hatchback,996.75
2005,6.360710526315789,2009,Toyota,Yaris Hatchback,990.5263157894736
2009,6.417391071428571,2011,Toyota,Yaris Hatchback,1021.7857142857143
2009,6.4171640624999995,2011,Toyota,Yaris Hatchback,1021.5625
2011,6.585075,2014,Toyota,Yaris Hatchback,981.875
2011,6.59016,2014,Toyota,Yaris Hatchback,1004.75
2014,6.585075,NA,Toyota,Yaris Hatchback,990
2014,6.5941149999999995,NA,Toyota,Yaris Hatchback,1012.8333333333334
2017,6.686775,NA,Toyota,Yaris Hatchback,975
2017,6.686775,NA,Toyota,Yaris Hatchback,1019.6875
1999,6.5234,2003,Toyota,Yaris Verso Mpv,973.6363636363636
2003,6.5572,2006,Toyota,Yaris Verso Mpv,988
1982,6.552,1985,Triumph,Acclaim Sedan,840
1980,6.833265,1982,Triumph,TR7 Cabriolet Convertible,1010
1994,7.447825,2001,TVR,Chimaera Convertible,1056.6666666666667
1997,7.562156,1998,TVR,Griffith Convertible,1080
2006,7.1862,2007,TVR,Sagaris Convertible,1078
2003,7.66535,2007,TVR,Tuscan Convertible,1125
2011,10.213776,NA,Volkswagen,Amarok Dubbele Cabine Pick-up,1822.2
2016,10.266316,NA,Volkswagen,Amarok Dubbele Cabine Pick-up,2011.3333333333333
2011,7.734624,NA,Volkswagen,Beetle Hatchback,1280.2666666666667
2013,7.734624,NA,Volkswagen,Beetle Cabrio Convertible,1383.1
2016,7.814594666666666,NA,Volkswagen,Beetle Cabrio Convertible,1384.8333333333333
2016,7.814594666666666,NA,Volkswagen,Beetle Coupe Hatchback,1298.5
1998,7.59236,2005,Volkswagen,Bora Sedan,1216.1
1999,7.649615,2004,Volkswagen,Bora Variant Wagon,1376.9333333333334
2004,8.239842,2010,Volkswagen,Caddy Combi Mpv,1428.2333333333333
2010,8.269741999999999,2015,Volkswagen,Caddy Combi Mpv,1466.9666666666667
2015,8.281310551724138,NA,Volkswagen,Caddy Combi Mpv,1400.9655172413793
2012,8.90771,2014,Volkswagen,CC Sedan,1478.1666666666667
1989,6.827463,1995,Volkswagen,Corrado Coupe,1133.5
2011,11.975272666666667,2016,Volkswagen,Crafter Kombi Minivan,1977.0666666666666
2007,7.517808,2009,Volkswagen,CrossGolf Mpv,1375.2
2010,7.496496,2014,Volkswagen,CrossGolf Mpv,1366.7142857142858
2006,6.558675,2009,Volkswagen,CrossPolo Hatchback,1084.6363636363637
2010,6.922746,2014,Volkswagen,CrossPolo Hatchback,1083.888888888889
2014,6.769926,NA,Volkswagen,CrossPolo Hatchback,1085.5
2007,7.906158,2010,Volkswagen,CrossTouran Mpv,1539.076923076923
